Row_ID,Customer_ID,Customer_Name,Segment
9398,Dp-13240,Dean percer,Home Office
9402,Dp-13240,Dean percer,Home Office
9400,Dp-13240,Dean percer,Home Office
9401,Dp-13240,Dean percer,Home Office
38087,IM-15055,Ionia McGrath,Consumer
34595,MW-18235,Mitch Willingham,Corporate
27043,MM-17920,Michael Moore,Consumer
20036,CB-12535,Claudia Bergmann,Corporate
23939,MZ-17515,Mary Zewe,Corporate
40914,BS-11380,Bill Stewart,Corporate
19624,KC-16255,Karen Carlisle,Corporate
15942,CK-12205,Chloris Kastensmidt,Consumer
11425,SW-20455,Shaun Weien,Consumer
7162,SC-20440,Shaun Chance,Corporate
26945,EH-13990,Erica Hackney,Consumer
34170,SW-20275,Scott Williamson,Consumer
15943,CK-12205,Chloris Kastensmidt,Consumer
13261,CS-12250,Chris Selesnick,Corporate
27469,AP-10720,Anne Pryor,Home Office
984,SN-20710,Steve Nguyen,Home Office
17821,BV-11245,Benjamin Venier,Corporate
20494,PJ-19015,Pauline Johnson,Consumer
13258,CS-12250,Chris Selesnick,Corporate
38788,CM-12190,Charlotte Melton,Consumer
23938,MZ-17515,Mary Zewe,Corporate
13260,CS-12250,Chris Selesnick,Corporate
19625,KC-16255,Karen Carlisle,Corporate
6791,DG-13300,Deirdre Greer,Corporate
7163,SC-20440,Shaun Chance,Corporate
4568,CL-11890,Carl Ludwig,Consumer
15543,NS-18640,Noel Staavos,Corporate
33435,CB-12415,Christy Brittain,Consumer
27468,AP-10720,Anne Pryor,Home Office
16592,MH-17440,Mark Haberlin,Corporate
16941,PC-18745,Pamela Coakley,Corporate
1736,JL-15850,John Lucas,Consumer
27044,MM-17920,Michael Moore,Consumer
30678,RD-19810,Ross DeVincentis,Home Office
17822,BV-11245,Benjamin Venier,Corporate
20035,CB-12535,Claudia Bergmann,Corporate
985,SN-20710,Steve Nguyen,Home Office
49341,MW-8220,Mitch Webber,Consumer
47252,NG-8430,Nathan Gelder,Consumer
37838,CC-12220,Chris Cortes,Consumer
43996,ML-8040,Michelle Lonsdale,Corporate
13259,CS-12250,Chris Selesnick,Corporate
47251,NG-8430,Nathan Gelder,Consumer
4567,CL-11890,Carl Ludwig,Consumer
23286,MC-17275,Marc Crier,Consumer
11284,PV-18985,Paul Van Hugh,Home Office
26019,BD-11560,Brendan Dodson,Home Office
25571,MG-17875,Michael Grace,Home Office
16591,MH-17440,Mark Haberlin,Corporate
50532,BG-1695,Brooke Gillingham,Corporate
40915,BS-11380,Bill Stewart,Corporate
19623,KC-16255,Karen Carlisle,Corporate
4566,CL-11890,Carl Ludwig,Consumer
16594,MH-17440,Mark Haberlin,Corporate
20663,BM-11575,Brendan Murry,Corporate
37840,CC-12220,Chris Cortes,Consumer
40962,LC-16885,Lena Creighton,Consumer
24366,CM-12235,Chris McAfee,Consumer
20493,PJ-19015,Pauline Johnson,Consumer
50009,SR-10425,Sharelle Roach,Home Office
40916,BS-11380,Bill Stewart,Corporate
50010,SR-10425,Sharelle Roach,Home Office
11282,PV-18985,Paul Van Hugh,Home Office
27470,AP-10720,Anne Pryor,Home Office
26018,BD-11560,Brendan Dodson,Home Office
36565,MH-18115,Mick Hernandez,Home Office
3915,ED-13885,Emily Ducich,Home Office
50533,BG-1695,Brooke Gillingham,Corporate
37837,CC-12220,Chris Cortes,Consumer
25572,MG-17875,Michael Grace,Home Office
35468,JK-15370,Jay Kimmel,Consumer
30679,RD-19810,Ross DeVincentis,Home Office
50531,BG-1695,Brooke Gillingham,Corporate
25573,MG-17875,Michael Grace,Home Office
47253,NG-8430,Nathan Gelder,Consumer
7165,SC-20440,Shaun Chance,Corporate
19580,CA-11965,Carol Adams,Corporate
602,LC-17140,Logan Currie,Consumer
38885,MB-18085,Mick Brown,Consumer
7166,SC-20440,Shaun Chance,Corporate
23700,SC-20845,Sung Chung,Consumer
11283,PV-18985,Paul Van Hugh,Home Office
7164,SC-20440,Shaun Chance,Corporate
15944,CK-12205,Chloris Kastensmidt,Consumer
40963,LC-16885,Lena Creighton,Consumer
987,SN-20710,Steve Nguyen,Home Office
26020,BD-11560,Brendan Dodson,Home Office
16593,MH-17440,Mark Haberlin,Corporate
36072,EK-13795,Eileen Kiefer,Home Office
601,LC-17140,Logan Currie,Consumer
37839,CC-12220,Chris Cortes,Consumer
50534,BG-1695,Brooke Gillingham,Corporate
986,SN-20710,Steve Nguyen,Home Office
6792,DG-13300,Deirdre Greer,Corporate
40012,BM-11650,Brian Moss,Corporate
43995,ML-8040,Michelle Lonsdale,Corporate
30191,PB-19210,Phillip Breyer,Corporate
30190,PB-19210,Phillip Breyer,Corporate
30187,PB-19210,Phillip Breyer,Corporate
19839,MM-18055,Michelle Moray,Consumer
30193,PB-19210,Phillip Breyer,Corporate
47713,JD-6015,Joy Daniels,Consumer
14229,BD-11500,Bradley Drucker,Consumer
19840,MM-18055,Michelle Moray,Consumer
14716,MK-17905,Michael Kennedy,Corporate
29448,BD-11635,Brian Derr,Consumer
30189,PB-19210,Phillip Breyer,Corporate
45461,VD-11670,Valerie Dominguez,Consumer
25947,DK-13090,Dave Kipp,Consumer
19838,MM-18055,Michelle Moray,Consumer
30194,PB-19210,Phillip Breyer,Corporate
30188,PB-19210,Phillip Breyer,Corporate
32791,RF-19840,Roy Französisch,Consumer
14231,BD-11500,Bradley Drucker,Consumer
14717,MK-17905,Michael Kennedy,Corporate
22283,RB-19795,Ross Baird,Home Office
29447,BD-11635,Brian Derr,Consumer
14718,MK-17905,Michael Kennedy,Corporate
30192,PB-19210,Phillip Breyer,Corporate
14230,BD-11500,Bradley Drucker,Consumer
48880,LD-6855,Lela Donovan,Corporate
22284,RB-19795,Ross Baird,Home Office
12727,JF-15490,Jeremy Farry,Consumer
29446,BD-11635,Brian Derr,Consumer
47715,JD-6015,Joy Daniels,Consumer
47714,JD-6015,Joy Daniels,Consumer
19837,MM-18055,Michelle Moray,Consumer
35716,EC-14050,Erin Creighton,Consumer
12600,BT-11395,Bill Tyler,Corporate
6690,CP-12085,Cathy Prescott,Corporate
50086,GW-4605,Giulietta Weimer,Consumer
19307,SC-20260,Scott Cohen,Corporate
35994,JL-15835,John Lee,Consumer
50087,GW-4605,Giulietta Weimer,Consumer
40233,PG-18895,Paul Gonzalez,Consumer
35992,JL-15835,John Lee,Consumer
41858,RP-9390,Resi Pölking,Consumer
41891,LP-7080,Liz Pelletier,Consumer
1114,CK-12325,Christine Kargatis,Home Office
6691,CP-12085,Cathy Prescott,Corporate
35995,JL-15835,John Lee,Consumer
42812,BN-1470,Brad Norvell,Corporate
35993,JL-15835,John Lee,Consumer
19306,SC-20260,Scott Cohen,Corporate
1113,CK-12325,Christine Kargatis,Home Office
12547,SJ-20125,Sanjit Jacobs,Home Office
12548,SJ-20125,Sanjit Jacobs,Home Office
40234,PG-18895,Paul Gonzalez,Consumer
19305,SC-20260,Scott Cohen,Corporate
15537,AR-10570,Anemone Ratner,Consumer
17187,AR-10825,Anthony Rawles,Corporate
6692,CP-12085,Cathy Prescott,Corporate
28424,GZ-14545,George Zrebassa,Corporate
40236,PG-18895,Paul Gonzalez,Consumer
19362,DB-13120,David Bremer,Corporate
37981,MC-18100,Mick Crebagga,Consumer
47051,KB-6405,Katrina Bavinger,Home Office
9814,BE-11410,Bobby Elias,Consumer
49749,JS-5595,Jill Stevenson,Corporate
28425,GZ-14545,George Zrebassa,Corporate
18845,EM-13960,Eric Murdock,Consumer
41892,LP-7080,Liz Pelletier,Consumer
48095,JG-5160,James Galang,Consumer
49748,JS-5595,Jill Stevenson,Corporate
35991,JL-15835,John Lee,Consumer
2860,RB-19705,Roger Barcio,Home Office
1115,CK-12325,Christine Kargatis,Home Office
12598,BT-11395,Bill Tyler,Corporate
12550,SJ-20125,Sanjit Jacobs,Home Office
23132,BV-11245,Benjamin Venier,Corporate
12707,MC-17590,Matt Collister,Corporate
12599,BT-11395,Bill Tyler,Corporate
21123,JH-15910,Jonathan Howell,Consumer
40235,PG-18895,Paul Gonzalez,Consumer
18847,EM-13960,Eric Murdock,Consumer
41857,RP-9390,Resi Pölking,Consumer
12549,SJ-20125,Sanjit Jacobs,Home Office
23862,KS-16300,Karen Seio,Corporate
37982,MC-18100,Mick Crebagga,Consumer
47052,KB-6405,Katrina Bavinger,Home Office
11075,CA-12265,Christina Anderson,Consumer
23863,KS-16300,Karen Seio,Corporate
12551,SJ-20125,Sanjit Jacobs,Home Office
47053,KB-6405,Katrina Bavinger,Home Office
37983,MC-18100,Mick Crebagga,Consumer
18846,EM-13960,Eric Murdock,Consumer
41893,LP-7080,Liz Pelletier,Consumer
26787,BD-11635,Brian Derr,Consumer
17274,VP-21760,Victoria Pisteka,Corporate
30596,PS-19045,Penelope Sewall,Home Office
17115,SP-20920,Susan Pistek,Consumer
30595,PS-19045,Penelope Sewall,Home Office
30730,DO-13645,Doug O'Connell,Consumer
30728,DO-13645,Doug O'Connell,Consumer
20656,EP-13915,Emily Phan,Consumer
37499,PK-19075,Pete Kriz,Consumer
48927,MK-8160,Mike Kennedy,Consumer
46952,GM-4695,Greg Maxwell,Corporate
16635,LD-17005,Lisa DeCherney,Consumer
22820,CC-12430,Chuck Clark,Home Office
17116,SP-20920,Susan Pistek,Consumer
30729,DO-13645,Doug O'Connell,Consumer
50431,LF-7185,Luke Foster,Consumer
50725,MM-8055,Michelle Moray,Consumer
999,AH-10690,Anna Häberlin,Corporate
1000,AH-10690,Anna Häberlin,Corporate
30594,PS-19045,Penelope Sewall,Home Office
21595,IL-15100,Ivan Liston,Consumer
14330,MM-17260,Magdelene Morse,Consumer
49938,KA-6525,Kelly Andreada,Consumer
15890,VP-21730,Victor Preis,Home Office
1079,MC-17575,Matt Collins,Consumer
20659,EP-13915,Emily Phan,Consumer
38016,SF-20065,Sandra Flanagan,Consumer
48926,MK-8160,Mike Kennedy,Consumer
31103,MC-17845,Michael Chen,Consumer
30593,PS-19045,Penelope Sewall,Home Office
26297,RP-19855,Roy Phan,Corporate
3431,LB-16735,Larry Blacks,Consumer
48930,MK-8160,Mike Kennedy,Consumer
13981,RW-19540,Rick Wilson,Corporate
43859,TH-11235,Tiffany House,Corporate
50432,LF-7185,Luke Foster,Consumer
26710,TS-21505,Tony Sayre,Consumer
48933,MK-8160,Mike Kennedy,Consumer
48928,MK-8160,Mike Kennedy,Consumer
39981,TN-21040,Tanja Norvell,Home Office
48932,MK-8160,Mike Kennedy,Consumer
30731,DO-13645,Doug O'Connell,Consumer
48931,MK-8160,Mike Kennedy,Consumer
48929,MK-8160,Mike Kennedy,Consumer
20658,EP-13915,Emily Phan,Consumer
50726,MM-8055,Michelle Moray,Consumer
30732,DO-13645,Doug O'Connell,Consumer
20657,EP-13915,Emily Phan,Consumer
48925,MK-8160,Mike Kennedy,Consumer
32761,KD-16495,Keith Dawkins,Corporate
44074,AJ-945,Ashley Jarboe,Consumer
44073,AJ-945,Ashley Jarboe,Consumer
31766,CC-12670,Craig Carreira,Consumer
1899,MY-18295,Muhammed Yedwab,Corporate
1902,MY-18295,Muhammed Yedwab,Corporate
8348,AG-10525,Andy Gerbode,Corporate
1900,MY-18295,Muhammed Yedwab,Corporate
1903,MY-18295,Muhammed Yedwab,Corporate
27200,RB-19465,Rick Bensley,Home Office
17070,BF-11275,Beth Fritzler,Corporate
43853,DP-3000,Darren Powers,Consumer
11302,EH-14005,Erica Hernandez,Home Office
47806,MO-7800,Meg O'Connel,Home Office
49037,PF-9225,Phillip Flathmann,Consumer
21483,TP-21565,Tracy Poddar,Corporate
44669,NR-8550,Nick Radford,Consumer
22709,JO-15280,Jas O'Carroll,Consumer
47805,MO-7800,Meg O'Connel,Home Office
43854,DP-3000,Darren Powers,Consumer
20120,CA-12310,Christine Abelman,Corporate
21485,TP-21565,Tracy Poddar,Corporate
12799,JM-15535,Jessica Myrick,Consumer
1901,MY-18295,Muhammed Yedwab,Corporate
29717,GM-14680,Greg Matthias,Consumer
40342,KM-16225,Kalyca Meade,Corporate
47093,DA-3450,Dianna Arnett,Home Office
37849,RB-19465,Rick Bensley,Home Office
21486,TP-21565,Tracy Poddar,Corporate
34260,AY-10555,Andy Yotov,Corporate
30917,TT-21070,Ted Trevino,Consumer
21484,TP-21565,Tracy Poddar,Corporate
1904,MY-18295,Muhammed Yedwab,Corporate
43717,PP-8955,Paul Prost,Home Office
1905,MY-18295,Muhammed Yedwab,Corporate
43716,PP-8955,Paul Prost,Home Office
49038,PF-9225,Phillip Flathmann,Consumer
12800,JM-15535,Jessica Myrick,Consumer
29989,TG-21310,Toby Gnade,Consumer
9680,HF-14995,Herbert Flentye,Consumer
27322,LE-16810,Laurel Elliston,Consumer
47804,MO-7800,Meg O'Connel,Home Office
42803,TB-11355,Todd Boyes,Corporate
44918,GW-4605,Giulietta Weimer,Consumer
9453,DS-13180,David Smith,Corporate
40343,KM-16225,Kalyca Meade,Corporate
12899,BB-10990,Barry Blumstein,Corporate
50391,DG-3300,Deirdre Greer,Corporate
40345,KM-16225,Kalyca Meade,Corporate
12801,JM-15535,Jessica Myrick,Consumer
34262,AY-10555,Andy Yotov,Corporate
17069,BF-11275,Beth Fritzler,Corporate
40344,KM-16225,Kalyca Meade,Corporate
34259,AY-10555,Andy Yotov,Corporate
12900,BB-10990,Barry Blumstein,Corporate
34300,RD-19810,Ross DeVincentis,Home Office
42801,TB-11355,Todd Boyes,Corporate
42802,TB-11355,Todd Boyes,Corporate
34261,AY-10555,Andy Yotov,Corporate
13529,JW-15220,Jane Waco,Corporate
13119,SS-20875,Sung Shariari,Consumer
27323,LE-16810,Laurel Elliston,Consumer
49780,FH-4350,Fred Harton,Consumer
43795,LW-6990,Lindsay Williams,Corporate
27650,EN-13780,Edward Nazzal,Consumer
48835,AG-330,Alex Grayson,Consumer
37848,RB-19465,Rick Bensley,Home Office
49040,PF-9225,Phillip Flathmann,Consumer
17068,BF-11275,Beth Fritzler,Corporate
48356,GT-4755,Guy Thornton,Consumer
43263,MH-8025,Michelle Huthwaite,Consumer
7428,PT-19090,Pete Takahito,Consumer
27651,EN-13780,Edward Nazzal,Consumer
49039,PF-9225,Phillip Flathmann,Consumer
34270,AR-10510,Andrew Roberts,Consumer
43852,DP-3000,Darren Powers,Consumer
629,NP-18685,Nora Pelletier,Home Office
40341,KM-16225,Kalyca Meade,Corporate
11303,EH-14005,Erica Hernandez,Home Office
43851,DP-3000,Darren Powers,Consumer
51126,CS-2175,Charles Sheldon,Corporate
20071,MD-17860,Michael Dominguez,Corporate
9273,VG-21790,Vivek Gonzalez,Consumer
10920,RB-19435,Richard Bierner,Consumer
45366,BP-1290,Beth Paige,Consumer
8993,MC-17575,Matt Collins,Consumer
7561,KB-16315,Karl Braun,Consumer
19062,JJ-15760,Joel Jenkins,Home Office
14159,SC-20695,Steve Chapman,Corporate
19060,JJ-15760,Joel Jenkins,Home Office
43911,LC-6885,Lena Creighton,Consumer
43909,LC-6885,Lena Creighton,Consumer
51020,DW-3540,Don Weiss,Consumer
51017,DW-3540,Don Weiss,Consumer
19061,JJ-15760,Joel Jenkins,Home Office
47422,MV-8190,Mike Vittorini,Consumer
43910,LC-6885,Lena Creighton,Consumer
31020,RH-19555,Ritsa Hightower,Consumer
31021,RH-19555,Ritsa Hightower,Consumer
14586,CT-11995,Carol Triggs,Consumer
30784,TC-21145,Theresa Coyne,Corporate
16505,GZ-14545,George Zrebassa,Corporate
7359,JG-15115,Jack Garza,Consumer
7560,KB-16315,Karl Braun,Consumer
10398,JB-15400,Jennifer Braxton,Corporate
51018,DW-3540,Don Weiss,Consumer
30785,TC-21145,Theresa Coyne,Corporate
30786,TC-21145,Theresa Coyne,Corporate
7559,KB-16315,Karl Braun,Consumer
7562,KB-16315,Karl Braun,Consumer
31018,RH-19555,Ritsa Hightower,Consumer
43908,LC-6885,Lena Creighton,Consumer
7360,JG-15115,Jack Garza,Consumer
31019,RH-19555,Ritsa Hightower,Consumer
14587,CT-11995,Carol Triggs,Consumer
51016,DW-3540,Don Weiss,Consumer
7358,JG-15115,Jack Garza,Consumer
51019,DW-3540,Don Weiss,Consumer
5251,MC-17590,Matt Collister,Corporate
3317,BM-11140,Becky Martin,Consumer
13516,AT-10435,Alyssa Tate,Home Office
27278,CS-11845,Cari Sayre,Corporate
27279,CS-11845,Cari Sayre,Corporate
25820,TG-21640,Trudy Glocke,Consumer
17417,IM-15070,Irene Maddox,Consumer
9035,WB-21850,William Brown,Consumer
5252,MC-17590,Matt Collister,Corporate
3316,BM-11140,Becky Martin,Consumer
11597,TS-21370,Todd Sumrall,Corporate
23748,RF-19735,Roland Fjeld,Consumer
25821,TG-21640,Trudy Glocke,Consumer
4462,DM-12955,Dario Medina,Corporate
22227,AJ-10795,Anthony Johnson,Corporate
5906,JW-16075,Julia West,Consumer
45840,KD-6495,Keith Dawkins,Corporate
14189,HM-14860,Harry Marie,Corporate
44569,SA-10830,Sue Ann Reed,Consumer
22228,AJ-10795,Anthony Johnson,Corporate
43274,MC-8130,Mike Caudle,Corporate
50771,EM-3960,Eric Murdock,Consumer
47792,BP-1185,Ben Peterman,Corporate
14188,HM-14860,Harry Marie,Corporate
4463,DM-12955,Dario Medina,Corporate
17416,IM-15070,Irene Maddox,Consumer
14190,HM-14860,Harry Marie,Corporate
47793,BP-1185,Ben Peterman,Corporate
23747,RF-19735,Roland Fjeld,Consumer
42907,JP-6135,Julie Prescott,Home Office
14191,HM-14860,Harry Marie,Corporate
25314,DB-13405,Denny Blanton,Consumer
25705,MG-17890,Michael Granlund,Home Office
650,CT-11995,Carol Triggs,Consumer
42895,PS-8760,Pamela Stobb,Consumer
25699,MG-17890,Michael Granlund,Home Office
25706,MG-17890,Michael Granlund,Home Office
42896,PS-8760,Pamela Stobb,Consumer
25700,MG-17890,Michael Granlund,Home Office
46024,CS-1860,Cari Schnelling,Consumer
25703,MG-17890,Michael Granlund,Home Office
25315,DB-13405,Denny Blanton,Consumer
25704,MG-17890,Michael Granlund,Home Office
43930,HR-4830,Harold Ryan,Corporate
14420,CA-12775,Cynthia Arntzen,Consumer
23598,BB-11545,Brenda Bowman,Corporate
25702,MG-17890,Michael Granlund,Home Office
23599,BB-11545,Brenda Bowman,Corporate
651,CT-11995,Carol Triggs,Consumer
25701,MG-17890,Michael Granlund,Home Office
21566,ML-18040,Michelle Lonsdale,Corporate
49537,SN-10560,Skye Norling,Home Office
21892,CM-12160,Charles McCrossin,Consumer
18579,AB-10165,Alan Barnes,Consumer
27288,RD-19900,Ruben Dartt,Consumer
29348,JR-15670,Jim Radford,Consumer
49536,SN-10560,Skye Norling,Home Office
10537,DL-12925,Daniel Lacy,Consumer
49535,SN-10560,Skye Norling,Home Office
21567,ML-18040,Michelle Lonsdale,Corporate
40812,DL-13315,Delfina Latchford,Consumer
49538,SN-10560,Skye Norling,Home Office
10415,KH-16630,Ken Heidel,Corporate
18578,AB-10165,Alan Barnes,Consumer
21565,ML-18040,Michelle Lonsdale,Corporate
10538,DL-12925,Daniel Lacy,Consumer
9595,RB-19795,Ross Baird,Home Office
18517,FO-14305,Frank Olsen,Consumer
28863,ME-18010,Michelle Ellison,Corporate
9593,RB-19795,Ross Baird,Home Office
18516,FO-14305,Frank Olsen,Consumer
6982,SP-20620,Stefania Perrino,Corporate
9591,RB-19795,Ross Baird,Home Office
9590,RB-19795,Ross Baird,Home Office
17755,FH-14365,Fred Hopkins,Corporate
9592,RB-19795,Ross Baird,Home Office
17754,FH-14365,Fred Hopkins,Corporate
18515,FO-14305,Frank Olsen,Consumer
28667,DR-12880,Dan Reichenbach,Corporate
28668,DR-12880,Dan Reichenbach,Corporate
36035,GT-14755,Guy Thornton,Consumer
15406,ED-13885,Emily Ducich,Home Office
36036,GT-14755,Guy Thornton,Consumer
25578,RS-19420,Ricardo Sperren,Corporate
17756,FH-14365,Fred Hopkins,Corporate
35513,AB-10600,Ann Blume,Corporate
9594,RB-19795,Ross Baird,Home Office
9596,RB-19795,Ross Baird,Home Office
49790,MB-7305,Maria Bertelson,Consumer
10501,BV-11245,Benjamin Venier,Corporate
293,DN-13690,Duane Noonan,Consumer
10904,MM-17260,Magdelene Morse,Consumer
10497,BV-11245,Benjamin Venier,Corporate
10287,DN-13690,Duane Noonan,Consumer
10498,BV-11245,Benjamin Venier,Corporate
10901,MM-17260,Magdelene Morse,Consumer
10903,MM-17260,Magdelene Morse,Consumer
9007,HE-14800,Harold Engle,Corporate
10502,BV-11245,Benjamin Venier,Corporate
49791,MB-7305,Maria Bertelson,Consumer
10902,MM-17260,Magdelene Morse,Consumer
18932,NG-18355,Nat Gilpin,Corporate
13233,JM-15535,Jessica Myrick,Consumer
2134,JC-15340,Jasper Cacioppo,Consumer
18931,NG-18355,Nat Gilpin,Corporate
10500,BV-11245,Benjamin Venier,Corporate
10499,BV-11245,Benjamin Venier,Corporate
45705,GW-4605,Giulietta Weimer,Consumer
40644,CK-12325,Christine Kargatis,Home Office
50299,JK-5625,Jim Karlsson,Consumer
23315,CR-12625,Corey Roper,Home Office
25192,CM-12160,Charles McCrossin,Consumer
50300,JK-5625,Jim Karlsson,Consumer
35156,JK-16120,Julie Kriz,Home Office
40640,CK-12325,Christine Kargatis,Home Office
23311,CR-12625,Corey Roper,Home Office
23317,CR-12625,Corey Roper,Home Office
25197,CM-12160,Charles McCrossin,Consumer
25195,CM-12160,Charles McCrossin,Consumer
23316,CR-12625,Corey Roper,Home Office
25194,CM-12160,Charles McCrossin,Consumer
39402,CR-12820,Cyra Reiten,Home Office
39404,CR-12820,Cyra Reiten,Home Office
50302,JK-5625,Jim Karlsson,Consumer
23314,CR-12625,Corey Roper,Home Office
35950,GH-14410,Gary Hansen,Home Office
6158,RB-19330,Randy Bradley,Consumer
39403,CR-12820,Cyra Reiten,Home Office
4315,KC-16540,Kelly Collister,Consumer
40643,CK-12325,Christine Kargatis,Home Office
40642,CK-12325,Christine Kargatis,Home Office
47000,DP-3390,Dennis Pardue,Home Office
23310,CR-12625,Corey Roper,Home Office
35157,JK-16120,Julie Kriz,Home Office
23312,CR-12625,Corey Roper,Home Office
25196,CM-12160,Charles McCrossin,Consumer
50301,JK-5625,Jim Karlsson,Consumer
23313,CR-12625,Corey Roper,Home Office
47001,DP-3390,Dennis Pardue,Home Office
46999,DP-3390,Dennis Pardue,Home Office
43230,SF-10200,Sarah Foster,Consumer
50116,JC-6105,Julie Creighton,Corporate
50298,JK-5625,Jim Karlsson,Consumer
25193,CM-12160,Charles McCrossin,Consumer
35658,LL-16840,Lauren Leatherbury,Consumer
43229,SF-10200,Sarah Foster,Consumer
35949,GH-14410,Gary Hansen,Home Office
47980,BT-1440,Bobby Trafton,Consumer
40641,CK-12325,Christine Kargatis,Home Office
37448,EK-13795,Eileen Kiefer,Home Office
38626,SC-20050,Sample Company A,Home Office
38625,SC-20050,Sample Company A,Home Office
26021,PO-18865,Patrick O'Donnell,Consumer
33993,SM-20320,Sean Miller,Home Office
27880,DK-12985,Darren Koutras,Consumer
33994,SM-20320,Sean Miller,Home Office
21229,JM-15265,Janet Molinari,Corporate
15350,EN-13780,Edward Nazzal,Consumer
28778,AS-10240,Alan Shonely,Consumer
33999,SM-20320,Sean Miller,Home Office
19274,SN-20560,Skye Norling,Home Office
6045,DL-13330,Denise Leinenbach,Consumer
30499,CS-12130,Chad Sievert,Consumer
38624,SC-20050,Sample Company A,Home Office
27882,DK-12985,Darren Koutras,Consumer
33997,SM-20320,Sean Miller,Home Office
33998,SM-20320,Sean Miller,Home Office
27881,DK-12985,Darren Koutras,Consumer
33995,SM-20320,Sean Miller,Home Office
48784,ND-8370,Natalie DeCherney,Consumer
33996,SM-20320,Sean Miller,Home Office
35697,GZ-14470,Gary Zandusky,Consumer
35698,GZ-14470,Gary Zandusky,Consumer
46340,TS-11370,Todd Sumrall,Corporate
1303,BO-11425,Bobby Odegard,Consumer
24875,BP-11185,Ben Peterman,Corporate
6348,AW-10840,Anthony Witt,Consumer
35696,GZ-14470,Gary Zandusky,Consumer
35033,VM-21835,Vivian Mathis,Consumer
1622,EH-14185,Evan Henry,Consumer
39678,AC-10660,Anna Chung,Consumer
17390,JE-16165,Justin Ellison,Corporate
45943,MM-8055,Michelle Moray,Consumer
6347,AW-10840,Anthony Witt,Consumer
1302,BO-11425,Bobby Odegard,Consumer
35034,VM-21835,Vivian Mathis,Consumer
45190,AS-285,Alejandro Savely,Corporate
44810,NC-8340,Nat Carroll,Consumer
44809,NC-8340,Nat Carroll,Consumer
33690,CS-12355,Christine Sundaresam,Consumer
44811,NC-8340,Nat Carroll,Consumer
45944,MM-8055,Michelle Moray,Consumer
45191,AS-285,Alejandro Savely,Corporate
30116,MS-17710,Maurice Satty,Consumer
49109,JE-5715,Joe Elijah,Consumer
13646,RP-19270,Rachel Payne,Corporate
2425,MC-17605,Matt Connell,Corporate
21546,BD-11320,Bill Donatelli,Consumer
13648,RP-19270,Rachel Payne,Corporate
21545,BD-11320,Bill Donatelli,Consumer
45690,RB-9330,Randy Bradley,Consumer
13836,CL-11890,Carl Ludwig,Consumer
1635,FH-14365,Fred Hopkins,Corporate
44281,DR-2880,Dan Reichenbach,Corporate
13647,RP-19270,Rachel Payne,Corporate
8346,MG-17650,Matthew Grinstein,Home Office
12233,ST-20530,Shui Tom,Consumer
10456,MP-17965,Michael Paige,Corporate
1632,FH-14365,Fred Hopkins,Corporate
1633,FH-14365,Fred Hopkins,Corporate
43734,TB-11280,Toby Braunhardt,Consumer
44278,DR-2880,Dan Reichenbach,Corporate
21157,HZ-14950,Henia Zydlo,Consumer
15542,TT-21220,Thomas Thornton,Consumer
1644,FW-14395,Fred Wasserman,Corporate
33752,DB-13405,Denny Blanton,Consumer
43730,TB-11280,Toby Braunhardt,Consumer
1636,FH-14365,Fred Hopkins,Corporate
15541,TT-21220,Thomas Thornton,Consumer
12258,SD-20485,Shirley Daniels,Home Office
7039,SS-20515,Shirley Schmidt,Home Office
27012,ME-17725,Max Engle,Consumer
1631,FH-14365,Fred Hopkins,Corporate
1630,FH-14365,Fred Hopkins,Corporate
44835,HR-4770,Hallie Redmond,Home Office
33750,DB-13405,Denny Blanton,Consumer
21547,BD-11320,Bill Donatelli,Consumer
33751,DB-13405,Denny Blanton,Consumer
1637,FH-14365,Fred Hopkins,Corporate
1629,FH-14365,Fred Hopkins,Corporate
1634,FH-14365,Fred Hopkins,Corporate
33748,DB-13405,Denny Blanton,Consumer
33754,DB-13405,Denny Blanton,Consumer
47911,JL-5130,Jack Lebron,Consumer
33755,DB-13405,Denny Blanton,Consumer
43733,TB-11280,Toby Braunhardt,Consumer
1628,FH-14365,Fred Hopkins,Corporate
2426,MC-17605,Matt Connell,Corporate
48866,JL-5235,Janet Lee,Consumer
8347,MG-17650,Matthew Grinstein,Home Office
32083,CL-12565,Clay Ludtke,Consumer
27498,MF-17665,Maureen Fritzler,Corporate
29354,RW-19690,Robert Waldorf,Consumer
12257,SD-20485,Shirley Daniels,Home Office
43731,TB-11280,Toby Braunhardt,Consumer
47912,JL-5130,Jack Lebron,Consumer
45691,RB-9330,Randy Bradley,Consumer
44279,DR-2880,Dan Reichenbach,Corporate
33747,DB-13405,Denny Blanton,Consumer
43732,TB-11280,Toby Braunhardt,Consumer
34676,PO-19180,Philisse Overcash,Home Office
34675,PO-19180,Philisse Overcash,Home Office
33753,DB-13405,Denny Blanton,Consumer
43895,PH-8790,Patricia Hirasaki,Home Office
44280,DR-2880,Dan Reichenbach,Corporate
33749,DB-13405,Denny Blanton,Consumer
40081,AS-10630,Ann Steele,Home Office
16794,TS-21430,Tom Stivers,Corporate
16144,CM-11815,Candace McMahon,Corporate
16793,TS-21430,Tom Stivers,Corporate
22698,LO-17170,Lori Olson,Corporate
20760,NF-18475,Neil Französisch,Home Office
37866,KM-16720,Kunst Miller,Consumer
